"","Day","State","ChinaVirusInterest","KungFluInterest"
"4446",2020-04-14,"WV",19,0
"4447",2020-04-15,"WV",27,0
"4448",2020-04-16,"WV",19,0
"4449",2020-04-17,"WV",19,0
"4450",2020-04-18,"WV",0,0
"4451",2020-01-21,"WY",0,0
"4452",2020-01-22,"WY",46,0
"4453",2020-01-23,"WY",67,0
"4454",2020-01-24,"WY",91,0
"4455",2020-01-25,"WY",100,0
"4456",2020-01-26,"WY",0,0
"4457",2020-01-27,"WY",40,0
"4458",2020-01-28,"WY",44,0
"4459",2020-01-29,"WY",0,0
"4460",2020-01-30,"WY",43,0
"4461",2020-01-31,"WY",90,0
"4462",2020-02-01,"WY",99,0
"4463",2020-02-02,"WY",0,0
"4464",2020-02-03,"WY",0,0
"4465",2020-02-04,"WY",40,0
"4466",2020-02-05,"WY",0,0
"4467",2020-02-06,"WY",43,0
"4468",2020-02-07,"WY",42,0
"4469",2020-02-08,"WY",0,0
"4470",2020-02-09,"WY",47,0
"4471",2020-02-10,"WY",0,0
"4472",2020-02-11,"WY",0,0
"4473",2020-02-12,"WY",0,0
"4474",2020-02-13,"WY",43,0
"4475",2020-02-14,"WY",43,0
"4476",2020-02-15,"WY",0,0
"4477",2020-02-16,"WY",0,0
"4478",2020-02-17,"WY",0,0
"4479",2020-02-18,"WY",0,0
"4480",2020-02-19,"WY",0,0
"4481",2020-02-20,"WY",0,0
"4482",2020-02-21,"WY",0,0
"4483",2020-02-22,"WY",0,0
"4484",2020-02-23,"WY",0,0
"4485",2020-02-24,"WY",39,0
"4486",2020-02-25,"WY",0,0
"4487",2020-02-26,"WY",39,0
"4488",2020-02-27,"WY",0,0
"4489",2020-02-28,"WY",41,0
"4490",2020-02-29,"WY",0,0
"4491",2020-03-01,"WY",0,0
"4492",2020-03-02,"WY",0,0
"4493",2020-03-03,"WY",0,0
"4494",2020-03-04,"WY",0,0
"4495",2020-03-05,"WY",0,0
"4496",2020-03-06,"WY",42,0
"4497",2020-03-07,"WY",0,0
"4498",2020-03-08,"WY",0,0
"4499",2020-03-09,"WY",0,0
"4500",2020-03-10,"WY",40,0
"4501",2020-03-11,"WY",39,0
"4502",2020-03-12,"WY",73,0
"4503",2020-03-13,"WY",80,0
"4504",2020-03-14,"WY",43,0
"4505",2020-03-15,"WY",44,0
"4506",2020-03-16,"WY",38,38
"4507",2020-03-17,"WY",80,0
"4508",2020-03-18,"WY",39,0
"4509",2020-03-19,"WY",38,0
"4510",2020-03-20,"WY",37,0
"4511",2020-03-21,"WY",0,0
"4512",2020-03-22,"WY",42,0
"4513",2020-03-23,"WY",0,0
"4514",2020-03-24,"WY",0,0
"4515",2020-03-25,"WY",37,0
"4516",2020-03-26,"WY",37,0
"4517",2020-03-27,"WY",0,0
"4518",2020-03-28,"WY",0,0
"4519",2020-03-29,"WY",0,0
"4520",2020-03-30,"WY",0,0
"4521",2020-03-31,"WY",0,0
"4522",2020-04-01,"WY",0,0
"4523",2020-04-02,"WY",0,0
"4524",2020-04-03,"WY",36,0
"4525",2020-04-04,"WY",0,0
"4526",2020-04-05,"WY",41,0
"4527",2020-04-06,"WY",0,0
"4528",2020-04-07,"WY",0,0
"4529",2020-04-08,"WY",0,0
"4530",2020-04-09,"WY",0,0
"4531",2020-04-10,"WY",0,0
"4532",2020-04-11,"WY",0,0
"4533",2020-04-12,"WY",40,0
"4534",2020-04-13,"WY",0,0
"4535",2020-04-14,"WY",0,0
"4536",2020-04-15,"WY",0,0
"4537",2020-04-16,"WY",32,0
"4538",2020-04-17,"WY",0,0
"4539",2020-04-18,"WY",0,0
