,Day,State,ChinaVirusInterest,KungFluInterest,positive,negative,death,hospitalized,totalTestResults,FIPS,StayAtHome_date,Quarantine_Yes,polyname,StateColor,total_2016,dem_2016,gop_2016,oth_2016,total_population,percent_white,percent_black,percent_asian,percent_hispanic,per_capita_income,median_rent,median_age,percent_democrat2016,percent_republican2016,percent_other2016,Winner,Region,lat,long
708,3/12/2020,WA,34,3,543,3037,44,NA,3580,53,3/23/2020,1,washington,blue,2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,Democrat,West,47.751074,-120.740139
709,3/13/2020,WA,25,0,693,4350,47,NA,5043,53,3/23/2020,1,washington,blue,2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,Democrat,West,47.751074,-120.740139
710,3/14/2020,WA,28,0,793,6001,51,NA,6794,53,3/23/2020,1,washington,blue,2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,Democrat,West,47.751074,-120.740139
711,3/15/2020,WA,25,0,924,7122,56,NA,8046,53,3/23/2020,1,washington,blue,2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,Democrat,West,47.751074,-120.740139
712,3/16/2020,WA,22,0,1052,9451,68,NA,10503,53,3/23/2020,1,washington,blue,2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,Democrat,West,47.751074,-120.740139
713,3/17/2020,WA,36,0,1218,11582,77,NA,12800,53,3/23/2020,1,washington,blue,2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,Democrat,West,47.751074,-120.740139
714,3/18/2020,WA,27,11,1388,13117,81,NA,14505,53,3/23/2020,1,washington,blue,2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,Democrat,West,47.751074,-120.740139
715,3/19/2020,WA,40,15,1535,15918,91,NA,17453,53,3/23/2020,1,washington,blue,2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,Democrat,West,47.751074,-120.740139
716,3/20/2020,WA,33,9,1773,19336,102,NA,21109,53,3/23/2020,1,washington,blue,2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,Democrat,West,47.751074,-120.740139
717,3/21/2020,WA,13,9,2006,21719,108,NA,23725,53,3/23/2020,1,washington,blue,2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,Democrat,West,47.751074,-120.740139
718,3/22/2020,WA,23,0,2242,25328,122,NA,27570,53,3/23/2020,1,washington,blue,2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,Democrat,West,47.751074,-120.740139
719,3/23/2020,WA,16,0,2450,28879,133,NA,31329,53,3/23/2020,1,washington,blue,2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,Democrat,West,47.751074,-120.740139
720,3/24/2020,WA,36,0,2823,31712,142,NA,34535,53,3/23/2020,1,washington,blue,2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,Democrat,West,47.751074,-120.740139
721,3/10/2020,WI,16,0,2,36,NA,NA,38,55,3/25/2020,1,wisconsin,purple,2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,Republican,Midwest,43.78444,-88.787868
722,3/11/2020,WI,19,0,3,43,NA,NA,46,55,3/25/2020,1,wisconsin,purple,2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,Republican,Midwest,43.78444,-88.787868
723,3/12/2020,WI,47,0,8,84,NA,NA,92,55,3/25/2020,1,wisconsin,purple,2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,Republican,Midwest,43.78444,-88.787868
724,3/13/2020,WI,41,0,19,169,NA,NA,188,55,3/25/2020,1,wisconsin,purple,2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,Republican,Midwest,43.78444,-88.787868
725,3/14/2020,WI,26,0,19,169,NA,NA,188,55,3/25/2020,1,wisconsin,purple,2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,Republican,Midwest,43.78444,-88.787868
726,3/15/2020,WI,19,0,33,313,NA,NA,346,55,3/25/2020,1,wisconsin,purple,2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,Republican,Midwest,43.78444,-88.787868
727,3/16/2020,WI,49,0,47,504,NA,NA,551,55,3/25/2020,1,wisconsin,purple,2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,Republican,Midwest,43.78444,-88.787868
728,3/17/2020,WI,49,5,72,1038,NA,NA,1110,55,3/25/2020,1,wisconsin,purple,2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,Republican,Midwest,43.78444,-88.787868
729,3/18/2020,WI,35,21,106,1577,NA,NA,1683,55,3/25/2020,1,wisconsin,purple,2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,Republican,Midwest,43.78444,-88.787868
730,3/19/2020,WI,61,8,155,2192,NA,NA,2347,55,3/25/2020,1,wisconsin,purple,2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,Republican,Midwest,43.78444,-88.787868
731,3/20/2020,WI,46,10,206,3455,3,NA,3661,55,3/25/2020,1,wisconsin,purple,2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,Republican,Midwest,43.78444,-88.787868
732,3/21/2020,WI,54,6,281,4628,4,NA,4909,55,3/25/2020,1,wisconsin,purple,2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,Republican,Midwest,43.78444,-88.787868
733,3/22/2020,WI,53,6,385,6230,4,NA,6615,55,3/25/2020,1,wisconsin,purple,2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,Republican,Midwest,43.78444,-88.787868
734,3/23/2020,WI,27,5,416,7050,5,NA,7466,55,3/25/2020,1,wisconsin,purple,2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,Republican,Midwest,43.78444,-88.787868
735,3/24/2020,WI,29,5,457,8237,5,NA,8694,55,3/25/2020,1,wisconsin,purple,2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,Republican,Midwest,43.78444,-88.787868
736,3/10/2020,WV,43,0,0,2,NA,NA,2,54,3/24/2020,1,west virginia,red,708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,Republican,South,38.597626,-80.454903
737,3/11/2020,WV,0,0,0,3,NA,NA,3,54,3/24/2020,1,west virginia,red,708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,Republican,South,38.597626,-80.454903
738,3/12/2020,WV,32,0,0,7,NA,NA,7,54,3/24/2020,1,west virginia,red,708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,Republican,South,38.597626,-80.454903
739,3/13/2020,WV,0,0,0,17,NA,NA,17,54,3/24/2020,1,west virginia,red,708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,Republican,South,38.597626,-80.454903
740,3/14/2020,WV,25,0,0,26,NA,NA,26,54,3/24/2020,1,west virginia,red,708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,Republican,South,38.597626,-80.454903
741,3/15/2020,WV,24,0,0,38,0,NA,38,54,3/24/2020,1,west virginia,red,708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,Republican,South,38.597626,-80.454903
742,3/16/2020,WV,33,0,0,80,0,NA,80,54,3/24/2020,1,west virginia,red,708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,Republican,South,38.597626,-80.454903
743,3/17/2020,WV,43,0,0,80,0,NA,80,54,3/24/2020,1,west virginia,red,708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,Republican,South,38.597626,-80.454903
744,3/18/2020,WV,44,22,1,122,0,NA,123,54,3/24/2020,1,west virginia,red,708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,Republican,South,38.597626,-80.454903
745,3/19/2020,WV,42,0,2,143,0,NA,145,54,3/24/2020,1,west virginia,red,708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,Republican,South,38.597626,-80.454903
746,3/20/2020,WV,61,20,7,219,0,NA,226,54,3/24/2020,1,west virginia,red,708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,Republican,South,38.597626,-80.454903
747,3/21/2020,WV,22,0,11,330,0,1,341,54,3/24/2020,1,west virginia,red,708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,Republican,South,38.597626,-80.454903
748,3/22/2020,WV,0,0,12,385,0,1,397,54,3/24/2020,1,west virginia,red,708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,Republican,South,38.597626,-80.454903
749,3/23/2020,WV,18,0,16,444,0,1,460,54,3/24/2020,1,west virginia,red,708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,Republican,South,38.597626,-80.454903
750,3/24/2020,WV,41,21,20,610,0,1,630,54,3/24/2020,1,west virginia,red,708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,Republican,South,38.597626,-80.454903
751,3/10/2020,WY,40,0,0,0,NA,NA,0,56,3/28/2020,1,wyoming,red,248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,Republican,Mountain,43.075968,-107.290284
752,3/11/2020,WY,39,0,0,NA,NA,NA,0,56,3/28/2020,1,wyoming,red,248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,Republican,Mountain,43.075968,-107.290284
753,3/12/2020,WY,73,0,1,NA,NA,NA,1,56,3/28/2020,1,wyoming,red,248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,Republican,Mountain,43.075968,-107.290284
754,3/13/2020,WY,80,0,1,NA,NA,NA,1,56,3/28/2020,1,wyoming,red,248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,Republican,Mountain,43.075968,-107.290284
755,3/14/2020,WY,43,0,2,NA,NA,NA,2,56,3/28/2020,1,wyoming,red,248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,Republican,Mountain,43.075968,-107.290284
756,3/15/2020,WY,44,0,3,NA,NA,NA,3,56,3/28/2020,1,wyoming,red,248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,Republican,Mountain,43.075968,-107.290284
757,3/16/2020,WY,38,38,3,NA,NA,NA,3,56,3/28/2020,1,wyoming,red,248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,Republican,Mountain,43.075968,-107.290284
758,3/17/2020,WY,80,0,10,95,NA,NA,105,56,3/28/2020,1,wyoming,red,248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,Republican,Mountain,43.075968,-107.290284
759,3/18/2020,WY,39,0,15,178,NA,NA,193,56,3/28/2020,1,wyoming,red,248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,Republican,Mountain,43.075968,-107.290284
760,3/19/2020,WY,38,0,18,271,NA,NA,289,56,3/28/2020,1,wyoming,red,248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,Republican,Mountain,43.075968,-107.290284
761,3/20/2020,WY,37,0,19,331,NA,NA,350,56,3/28/2020,1,wyoming,red,248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,Republican,Mountain,43.075968,-107.290284
762,3/21/2020,WY,0,0,23,438,NA,NA,461,56,3/28/2020,1,wyoming,red,248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,Republican,Mountain,43.075968,-107.290284
763,3/22/2020,WY,42,0,24,438,NA,NA,462,56,3/28/2020,1,wyoming,red,248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,Republican,Mountain,43.075968,-107.290284
764,3/23/2020,WY,0,0,26,592,NA,NA,618,56,3/28/2020,1,wyoming,red,248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,Republican,Mountain,43.075968,-107.290284
765,3/24/2020,WY,0,0,29,710,NA,NA,739,56,3/28/2020,1,wyoming,red,248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,Republican,Mountain,43.075968,-107.290284
