"","State","Day","ChinaVirusInterest","KungFluInterest","positive","negative","death","hospitalized","totalTestResults","FIPS","StayAtHome_date","Quarantine_Yes","polyname","StateColor","total_2016","dem_2016","gop_2016","oth_2016","total_population","percent_white","percent_black","percent_asian","percent_hispanic","per_capita_income","median_rent","median_age","percent_democrat2016","percent_republican2016","percent_other2016","Winner","Region","latitude.x","longitude.x","name.x","latitude.y","longitude.y","name.y"
"92","CT",2020-03-11,32,0,3,71,NA,NA,74,9,"03/23/2020",1,"connecticut","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","Northeast",41.603221,-73.087749,"Connecticut",41.603221,-73.087749,"Connecticut"
"93","CT",2020-03-12,47,0,6,89,NA,NA,95,9,"03/23/2020",1,"connecticut","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","Northeast",41.603221,-73.087749,"Connecticut",41.603221,-73.087749,"Connecticut"
"94","CT",2020-03-13,38,0,6,99,NA,NA,105,9,"03/23/2020",1,"connecticut","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","Northeast",41.603221,-73.087749,"Connecticut",41.603221,-73.087749,"Connecticut"
"95","CT",2020-03-14,58,0,11,125,NA,NA,136,9,"03/23/2020",1,"connecticut","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","Northeast",41.603221,-73.087749,"Connecticut",41.603221,-73.087749,"Connecticut"
"96","CT",2020-03-15,23,0,20,125,NA,NA,145,9,"03/23/2020",1,"connecticut","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","Northeast",41.603221,-73.087749,"Connecticut",41.603221,-73.087749,"Connecticut"
"97","CT",2020-03-16,16,0,26,125,NA,NA,151,9,"03/23/2020",1,"connecticut","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","Northeast",41.603221,-73.087749,"Connecticut",41.603221,-73.087749,"Connecticut"
"98","CT",2020-03-17,70,0,41,125,NA,NA,166,9,"03/23/2020",1,"connecticut","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","Northeast",41.603221,-73.087749,"Connecticut",41.603221,-73.087749,"Connecticut"
"99","CT",2020-03-18,52,20,68,125,NA,NA,193,9,"03/23/2020",1,"connecticut","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","Northeast",41.603221,-73.087749,"Connecticut",41.603221,-73.087749,"Connecticut"
"100","CT",2020-03-19,66,23,96,604,1,NA,700,9,"03/23/2020",1,"connecticut","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","Northeast",41.603221,-73.087749,"Connecticut",41.603221,-73.087749,"Connecticut"
"101","CT",2020-03-20,52,15,194,604,3,NA,798,9,"03/23/2020",1,"connecticut","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","Northeast",41.603221,-73.087749,"Connecticut",41.603221,-73.087749,"Connecticut"
"102","CT",2020-03-21,53,9,194,2106,4,NA,2300,9,"03/23/2020",1,"connecticut","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","Northeast",41.603221,-73.087749,"Connecticut",41.603221,-73.087749,"Connecticut"
"103","CT",2020-03-22,52,0,223,2877,5,NA,3100,9,"03/23/2020",1,"connecticut","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","Northeast",41.603221,-73.087749,"Connecticut",41.603221,-73.087749,"Connecticut"
"104","CT",2020-03-23,31,7,415,4085,10,NA,4500,9,"03/23/2020",1,"connecticut","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","Northeast",41.603221,-73.087749,"Connecticut",41.603221,-73.087749,"Connecticut"
"105","CT",2020-03-24,34,0,618,4682,12,NA,5300,9,"03/23/2020",1,"connecticut","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","Northeast",41.603221,-73.087749,"Connecticut",41.603221,-73.087749,"Connecticut"
"106","DC",2020-03-10,12,0,5,17,NA,NA,22,11,NA,NA,"district of columbia","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","Northeast",38.905985,-77.033418,"District of Columbia",38.905985,-77.033418,"District of Columbia"
"107","DC",2020-03-11,12,0,5,20,NA,NA,25,11,NA,NA,"district of columbia","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","Northeast",38.905985,-77.033418,"District of Columbia",38.905985,-77.033418,"District of Columbia"
"108","DC",2020-03-12,24,0,10,20,NA,NA,30,11,NA,NA,"district of columbia","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","Northeast",38.905985,-77.033418,"District of Columbia",38.905985,-77.033418,"District of Columbia"
"109","DC",2020-03-13,14,0,10,20,NA,NA,30,11,NA,NA,"district of columbia","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","Northeast",38.905985,-77.033418,"District of Columbia",38.905985,-77.033418,"District of Columbia"
"110","DC",2020-03-14,22,0,10,49,NA,NA,59,11,NA,NA,"district of columbia","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","Northeast",38.905985,-77.033418,"District of Columbia",38.905985,-77.033418,"District of Columbia"
"111","DC",2020-03-15,0,0,16,79,NA,NA,95,11,NA,NA,"district of columbia","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","Northeast",38.905985,-77.033418,"District of Columbia",38.905985,-77.033418,"District of Columbia"
"112","DC",2020-03-16,14,0,17,96,NA,NA,113,11,NA,NA,"district of columbia","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","Northeast",38.905985,-77.033418,"District of Columbia",38.905985,-77.033418,"District of Columbia"
"113","DC",2020-03-17,30,0,22,104,NA,NA,126,11,NA,NA,"district of columbia","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","Northeast",38.905985,-77.033418,"District of Columbia",38.905985,-77.033418,"District of Columbia"
"114","DC",2020-03-18,31,16,31,138,NA,NA,169,11,NA,NA,"district of columbia","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","Northeast",38.905985,-77.033418,"District of Columbia",38.905985,-77.033418,"District of Columbia"
"115","DC",2020-03-19,32,16,39,153,0,NA,192,11,NA,NA,"district of columbia","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","Northeast",38.905985,-77.033418,"District of Columbia",38.905985,-77.033418,"District of Columbia"
"116","DC",2020-03-20,0,0,71,501,1,NA,572,11,NA,NA,"district of columbia","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","Northeast",38.905985,-77.033418,"District of Columbia",38.905985,-77.033418,"District of Columbia"
"117","DC",2020-03-21,0,0,77,506,1,NA,583,11,NA,NA,"district of columbia","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","Northeast",38.905985,-77.033418,"District of Columbia",38.905985,-77.033418,"District of Columbia"
"118","DC",2020-03-22,43,0,98,957,1,NA,1055,11,NA,NA,"district of columbia","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","Northeast",38.905985,-77.033418,"District of Columbia",38.905985,-77.033418,"District of Columbia"
"119","DC",2020-03-23,0,0,116,1113,2,NA,1229,11,NA,NA,"district of columbia","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","Northeast",38.905985,-77.033418,"District of Columbia",38.905985,-77.033418,"District of Columbia"
"120","DC",2020-03-24,33,0,137,1195,2,NA,1332,11,NA,NA,"district of columbia","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","Northeast",38.905985,-77.033418,"District of Columbia",38.905985,-77.033418,"District of Columbia"
"121","DE",2020-03-10,0,0,0,17,NA,NA,17,10,"03/24/2020",1,"delaware","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","Northeast",38.910832,-75.52767,"Delaware",38.910832,-75.52767,"Delaware"
"122","DE",2020-03-11,41,0,1,17,NA,NA,18,10,"03/24/2020",1,"delaware","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","Northeast",38.910832,-75.52767,"Delaware",38.910832,-75.52767,"Delaware"
"123","DE",2020-03-12,27,0,4,23,NA,NA,27,10,"03/24/2020",1,"delaware","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","Northeast",38.910832,-75.52767,"Delaware",38.910832,-75.52767,"Delaware"
"124","DE",2020-03-13,84,0,4,30,NA,NA,34,10,"03/24/2020",1,"delaware","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","Northeast",38.910832,-75.52767,"Delaware",38.910832,-75.52767,"Delaware"
"125","DE",2020-03-14,32,0,6,36,NA,NA,42,10,"03/24/2020",1,"delaware","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","Northeast",38.910832,-75.52767,"Delaware",38.910832,-75.52767,"Delaware"
"126","DE",2020-03-15,30,0,6,36,NA,NA,42,10,"03/24/2020",1,"delaware","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","Northeast",38.910832,-75.52767,"Delaware",38.910832,-75.52767,"Delaware"
"127","DE",2020-03-16,55,0,8,36,NA,NA,44,10,"03/24/2020",1,"delaware","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","Northeast",38.910832,-75.52767,"Delaware",38.910832,-75.52767,"Delaware"
"128","DE",2020-03-17,27,0,16,36,NA,NA,52,10,"03/24/2020",1,"delaware","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","Northeast",38.910832,-75.52767,"Delaware",38.910832,-75.52767,"Delaware"
"129","DE",2020-03-18,54,54,25,36,NA,NA,61,10,"03/24/2020",1,"delaware","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","Northeast",38.910832,-75.52767,"Delaware",38.910832,-75.52767,"Delaware"
"130","DE",2020-03-19,40,0,30,36,0,NA,66,10,"03/24/2020",1,"delaware","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","Northeast",38.910832,-75.52767,"Delaware",38.910832,-75.52767,"Delaware"
"131","DE",2020-03-20,39,0,38,36,0,NA,74,10,"03/24/2020",1,"delaware","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","Northeast",38.910832,-75.52767,"Delaware",38.910832,-75.52767,"Delaware"
"132","DE",2020-03-21,59,0,45,36,0,NA,81,10,"03/24/2020",1,"delaware","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","Northeast",38.910832,-75.52767,"Delaware",38.910832,-75.52767,"Delaware"
"133","DE",2020-03-22,0,0,56,36,0,NA,92,10,"03/24/2020",1,"delaware","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","Northeast",38.910832,-75.52767,"Delaware",38.910832,-75.52767,"Delaware"
"134","DE",2020-03-23,47,0,68,36,0,NA,104,10,"03/24/2020",1,"delaware","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","Northeast",38.910832,-75.52767,"Delaware",38.910832,-75.52767,"Delaware"
"135","DE",2020-03-24,52,0,91,36,0,NA,127,10,"03/24/2020",1,"delaware","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","Northeast",38.910832,-75.52767,"Delaware",38.910832,-75.52767,"Delaware"
"136","FL",2020-03-10,17,0,19,222,NA,NA,241,12,"04/03/2020",1,"florida","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","South",27.664827,-81.515754,"Florida",27.664827,-81.515754,"Florida"
"137","FL",2020-03-11,22,0,28,301,2,NA,329,12,"04/03/2020",1,"florida","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","South",27.664827,-81.515754,"Florida",27.664827,-81.515754,"Florida"
"138","FL",2020-03-12,51,0,32,301,2,NA,333,12,"04/03/2020",1,"florida","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","South",27.664827,-81.515754,"Florida",27.664827,-81.515754,"Florida"
"139","FL",2020-03-13,49,0,50,478,2,NA,528,12,"04/03/2020",1,"florida","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","South",27.664827,-81.515754,"Florida",27.664827,-81.515754,"Florida"
"140","FL",2020-03-14,35,0,77,478,3,NA,555,12,"04/03/2020",1,"florida","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","South",27.664827,-81.515754,"Florida",27.664827,-81.515754,"Florida"
"141","FL",2020-03-15,34,0,116,678,4,NA,794,12,"04/03/2020",1,"florida","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","South",27.664827,-81.515754,"Florida",27.664827,-81.515754,"Florida"
"142","FL",2020-03-16,43,0,141,684,4,NA,825,12,"04/03/2020",1,"florida","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","South",27.664827,-81.515754,"Florida",27.664827,-81.515754,"Florida"
"143","FL",2020-03-17,46,0,186,940,6,NA,1126,12,"04/03/2020",1,"florida","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","South",27.664827,-81.515754,"Florida",27.664827,-81.515754,"Florida"
"144","FL",2020-03-18,50,13,314,1225,7,NA,1539,12,"04/03/2020",1,"florida","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","South",27.664827,-81.515754,"Florida",27.664827,-81.515754,"Florida"
"145","FL",2020-03-19,59,11,390,1533,8,NA,1923,12,"04/03/2020",1,"florida","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","South",27.664827,-81.515754,"Florida",27.664827,-81.515754,"Florida"
"146","FL",2020-03-20,50,5,520,1870,10,NA,2390,12,"04/03/2020",1,"florida","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","South",27.664827,-81.515754,"Florida",27.664827,-81.515754,"Florida"
"147","FL",2020-03-21,64,0,658,6579,12,158,7237,12,"04/03/2020",1,"florida","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","South",27.664827,-81.515754,"Florida",27.664827,-81.515754,"Florida"
"148","FL",2020-03-22,48,0,830,7990,13,185,8820,12,"04/03/2020",1,"florida","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","South",27.664827,-81.515754,"Florida",27.664827,-81.515754,"Florida"
"149","FL",2020-03-23,35,5,1171,11063,14,217,12234,12,"04/03/2020",1,"florida","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","South",27.664827,-81.515754,"Florida",27.664827,-81.515754,"Florida"
"150","FL",2020-03-24,34,2,1412,13127,18,259,14539,12,"04/03/2020",1,"florida","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","South",27.664827,-81.515754,"Florida",27.664827,-81.515754,"Florida"
"151","GA",2020-03-10,23,0,17,NA,NA,NA,17,13,"04/03/2020",1,"georgia","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","South",32.157435,-82.907123,"Georgia",32.157435,-82.907123,"Georgia"
"152","GA",2020-03-11,27,0,22,NA,NA,NA,22,13,"04/03/2020",1,"georgia","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","South",32.157435,-82.907123,"Georgia",32.157435,-82.907123,"Georgia"
"153","GA",2020-03-12,49,0,31,NA,NA,NA,31,13,"04/03/2020",1,"georgia","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","South",32.157435,-82.907123,"Georgia",32.157435,-82.907123,"Georgia"
"154","GA",2020-03-13,46,0,42,NA,1,NA,42,13,"04/03/2020",1,"georgia","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","South",32.157435,-82.907123,"Georgia",32.157435,-82.907123,"Georgia"
"155","GA",2020-03-14,40,0,66,NA,1,NA,66,13,"04/03/2020",1,"georgia","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","South",32.157435,-82.907123,"Georgia",32.157435,-82.907123,"Georgia"
"156","GA",2020-03-15,31,0,99,NA,1,NA,99,13,"04/03/2020",1,"georgia","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","South",32.157435,-82.907123,"Georgia",32.157435,-82.907123,"Georgia"
"157","GA",2020-03-16,42,0,121,NA,1,NA,121,13,"04/03/2020",1,"georgia","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","South",32.157435,-82.907123,"Georgia",32.157435,-82.907123,"Georgia"
"158","GA",2020-03-17,48,10,146,NA,1,NA,146,13,"04/03/2020",1,"georgia","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","South",32.157435,-82.907123,"Georgia",32.157435,-82.907123,"Georgia"
"159","GA",2020-03-18,51,12,197,1311,1,NA,1508,13,"04/03/2020",1,"georgia","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","South",32.157435,-82.907123,"Georgia",32.157435,-82.907123,"Georgia"
"160","GA",2020-03-19,28,12,287,1544,10,NA,1831,13,"04/03/2020",1,"georgia","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","South",32.157435,-82.907123,"Georgia",32.157435,-82.907123,"Georgia"
"161","GA",2020-03-20,36,10,420,1966,13,NA,2386,13,"04/03/2020",1,"georgia","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","South",32.157435,-82.907123,"Georgia",32.157435,-82.907123,"Georgia"
"162","GA",2020-03-21,33,4,507,2557,14,NA,3064,13,"04/03/2020",1,"georgia","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","South",32.157435,-82.907123,"Georgia",32.157435,-82.907123,"Georgia"
"163","GA",2020-03-22,49,4,600,3420,23,NA,4020,13,"04/03/2020",1,"georgia","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","South",32.157435,-82.907123,"Georgia",32.157435,-82.907123,"Georgia"
"164","GA",2020-03-23,33,0,772,4297,25,NA,5069,13,"04/03/2020",1,"georgia","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","South",32.157435,-82.907123,"Georgia",32.157435,-82.907123,"Georgia"
