"","polyname","State","StateColor","total_2016","dem_2016","gop_2016","oth_2016","total_population","percent_white","percent_black","percent_asian","percent_hispanic","per_capita_income","median_rent","median_age","percent_democrat2016","percent_republican2016","percent_other2016","Winner","date","positive","negative","death","hospitalized","totalTestResults","FIPS","StayAtHome_date","Quarantine_Yes","na.rm","X","mean_ChinaVirusInterest","mean_KungFluInterest"
"109","delaware","DE","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","3/13/2020",4,30,NA,NA,34,10,2020-03-24,1,TRUE,9,39.1333333333333,3.6
"110","delaware","DE","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","3/14/2020",6,36,NA,NA,42,10,2020-03-24,1,TRUE,9,39.1333333333333,3.6
"111","delaware","DE","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","3/15/2020",6,36,NA,NA,42,10,2020-03-24,1,TRUE,9,39.1333333333333,3.6
"112","delaware","DE","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","3/16/2020",8,36,NA,NA,44,10,2020-03-24,1,TRUE,9,39.1333333333333,3.6
"113","delaware","DE","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","3/17/2020",16,36,NA,NA,52,10,2020-03-24,1,TRUE,9,39.1333333333333,3.6
"114","delaware","DE","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","3/18/2020",25,36,NA,NA,61,10,2020-03-24,1,TRUE,9,39.1333333333333,3.6
"115","delaware","DE","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","3/19/2020",30,36,0,NA,66,10,2020-03-24,1,TRUE,9,39.1333333333333,3.6
"116","delaware","DE","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","3/20/2020",38,36,0,NA,74,10,2020-03-24,1,TRUE,9,39.1333333333333,3.6
"117","delaware","DE","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","3/21/2020",45,36,0,NA,81,10,2020-03-24,1,TRUE,9,39.1333333333333,3.6
"118","delaware","DE","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","3/22/2020",56,36,0,NA,92,10,2020-03-24,1,TRUE,9,39.1333333333333,3.6
"119","delaware","DE","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","3/23/2020",68,36,0,NA,104,10,2020-03-24,1,TRUE,9,39.1333333333333,3.6
"120","delaware","DE","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","3/24/2020",91,36,0,NA,127,10,2020-03-24,1,TRUE,9,39.1333333333333,3.6
"121","district of columbia","DC","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","3/10/2020",5,17,NA,NA,22,11,NA,NA,NA,8,17.8,2.13333333333333
"122","district of columbia","DC","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","3/11/2020",5,20,NA,NA,25,11,NA,NA,NA,8,17.8,2.13333333333333
"123","district of columbia","DC","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","3/12/2020",10,20,NA,NA,30,11,NA,NA,NA,8,17.8,2.13333333333333
"124","district of columbia","DC","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","3/13/2020",10,20,NA,NA,30,11,NA,NA,NA,8,17.8,2.13333333333333
"125","district of columbia","DC","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","3/14/2020",10,49,NA,NA,59,11,NA,NA,NA,8,17.8,2.13333333333333
"126","district of columbia","DC","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","3/15/2020",16,79,NA,NA,95,11,NA,NA,NA,8,17.8,2.13333333333333
"127","district of columbia","DC","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","3/16/2020",17,96,NA,NA,113,11,NA,NA,NA,8,17.8,2.13333333333333
"128","district of columbia","DC","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","3/17/2020",22,104,NA,NA,126,11,NA,NA,NA,8,17.8,2.13333333333333
"129","district of columbia","DC","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","3/18/2020",31,138,NA,NA,169,11,NA,NA,NA,8,17.8,2.13333333333333
"130","district of columbia","DC","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","3/19/2020",39,153,0,NA,192,11,NA,NA,NA,8,17.8,2.13333333333333
"131","district of columbia","DC","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","3/20/2020",71,501,1,NA,572,11,NA,NA,NA,8,17.8,2.13333333333333
"132","district of columbia","DC","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","3/21/2020",77,506,1,NA,583,11,NA,NA,NA,8,17.8,2.13333333333333
"133","district of columbia","DC","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","3/22/2020",98,957,1,NA,1055,11,NA,NA,NA,8,17.8,2.13333333333333
"134","district of columbia","DC","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","3/23/2020",116,1113,2,NA,1229,11,NA,NA,NA,8,17.8,2.13333333333333
"135","district of columbia","DC","blue",280272,260223,11553,8496,619371,0.35,0.49,0.03,0.1,45290,1154,33.8,0.928465919,0.041220671,0.03031341,"Democrat","3/24/2020",137,1195,2,NA,1332,11,NA,NA,NA,8,17.8,2.13333333333333
"136","florida","FL","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","3/10/2020",19,222,NA,NA,241,12,2020-04-03,1,TRUE,10,42.4666666666667,2.4
"137","florida","FL","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","3/11/2020",28,301,2,NA,329,12,2020-04-03,1,TRUE,10,42.4666666666667,2.4
"138","florida","FL","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","3/12/2020",32,301,2,NA,333,12,2020-04-03,1,TRUE,10,42.4666666666667,2.4
"139","florida","FL","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","3/13/2020",50,478,2,NA,528,12,2020-04-03,1,TRUE,10,42.4666666666667,2.4
"140","florida","FL","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","3/14/2020",77,478,3,NA,555,12,2020-04-03,1,TRUE,10,42.4666666666667,2.4
"141","florida","FL","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","3/15/2020",116,678,4,NA,794,12,2020-04-03,1,TRUE,10,42.4666666666667,2.4
"142","florida","FL","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","3/16/2020",141,684,4,NA,825,12,2020-04-03,1,TRUE,10,42.4666666666667,2.4
"143","florida","FL","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","3/17/2020",186,940,6,NA,1126,12,2020-04-03,1,TRUE,10,42.4666666666667,2.4
"144","florida","FL","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","3/18/2020",314,1225,7,NA,1539,12,2020-04-03,1,TRUE,10,42.4666666666667,2.4
"145","florida","FL","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","3/19/2020",390,1533,8,NA,1923,12,2020-04-03,1,TRUE,10,42.4666666666667,2.4
"146","florida","FL","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","3/20/2020",520,1870,10,NA,2390,12,2020-04-03,1,TRUE,10,42.4666666666667,2.4
"147","florida","FL","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","3/21/2020",658,6579,12,158,7237,12,2020-04-03,1,TRUE,10,42.4666666666667,2.4
"148","florida","FL","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","3/22/2020",830,7990,13,185,8820,12,2020-04-03,1,TRUE,10,42.4666666666667,2.4
"149","florida","FL","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","3/23/2020",1171,11063,14,217,12234,12,2020-04-03,1,TRUE,10,42.4666666666667,2.4
"150","florida","FL","purple",9386750,4485745,4605515,295490,19091156,0.57,0.15,0.02,0.23,26236,838,41,0.477880523,0.490639998,0.031479479,"Republican","3/24/2020",1412,13127,18,259,14539,12,2020-04-03,1,TRUE,10,42.4666666666667,2.4
"151","georgia","GA","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","3/10/2020",17,NA,NA,NA,17,13,2020-04-03,1,TRUE,11,38.7333333333333,3.66666666666667
"152","georgia","GA","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","3/11/2020",22,NA,NA,NA,22,13,2020-04-03,1,TRUE,11,38.7333333333333,3.66666666666667
"153","georgia","GA","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","3/12/2020",31,NA,NA,NA,31,13,2020-04-03,1,TRUE,11,38.7333333333333,3.66666666666667
"154","georgia","GA","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","3/13/2020",42,NA,1,NA,42,13,2020-04-03,1,TRUE,11,38.7333333333333,3.66666666666667
"155","georgia","GA","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","3/14/2020",66,NA,1,NA,66,13,2020-04-03,1,TRUE,11,38.7333333333333,3.66666666666667
"156","georgia","GA","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","3/15/2020",99,NA,1,NA,99,13,2020-04-03,1,TRUE,11,38.7333333333333,3.66666666666667
"157","georgia","GA","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","3/16/2020",121,NA,1,NA,121,13,2020-04-03,1,TRUE,11,38.7333333333333,3.66666666666667
"158","georgia","GA","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","3/17/2020",146,NA,1,NA,146,13,2020-04-03,1,TRUE,11,38.7333333333333,3.66666666666667
"159","georgia","GA","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","3/18/2020",197,1311,1,NA,1508,13,2020-04-03,1,TRUE,11,38.7333333333333,3.66666666666667
"160","georgia","GA","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","3/19/2020",287,1544,10,NA,1831,13,2020-04-03,1,TRUE,11,38.7333333333333,3.66666666666667
"161","georgia","GA","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","3/20/2020",420,1966,13,NA,2386,13,2020-04-03,1,TRUE,11,38.7333333333333,3.66666666666667
"162","georgia","GA","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","3/21/2020",507,2557,14,NA,3064,13,2020-04-03,1,TRUE,11,38.7333333333333,3.66666666666667
"163","georgia","GA","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","3/22/2020",600,3420,23,NA,4020,13,2020-04-03,1,TRUE,11,38.7333333333333,3.66666666666667
"164","georgia","GA","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","3/23/2020",772,4297,25,NA,5069,13,2020-04-03,1,TRUE,11,38.7333333333333,3.66666666666667
"165","georgia","GA","purple",4029564,1837300,2068623,123641,9810417,0.55,0.3,0.03,0.09,25182,673,35.6,0.455955036,0.513361495,0.030683468,"Republican","3/24/2020",1026,4458,32,NA,5484,13,2020-04-03,1,TRUE,11,38.7333333333333,3.66666666666667
"166","hawaii","HI","blue",428825,266827,128815,33183,1376298,0.23,0.02,0.37,0.09,29305,1220,38.3,0.622228182,0.300390602,0.077381216,"Democrat","3/10/2020",2,NA,NA,NA,2,15,2020-03-25,1,TRUE,12,32.7333333333333,2.6
"167","hawaii","HI","blue",428825,266827,128815,33183,1376298,0.23,0.02,0.37,0.09,29305,1220,38.3,0.622228182,0.300390602,0.077381216,"Democrat","3/11/2020",2,NA,NA,NA,2,15,2020-03-25,1,TRUE,12,32.7333333333333,2.6
"168","hawaii","HI","blue",428825,266827,128815,33183,1376298,0.23,0.02,0.37,0.09,29305,1220,38.3,0.622228182,0.300390602,0.077381216,"Democrat","3/12/2020",2,NA,NA,NA,2,15,2020-03-25,1,TRUE,12,32.7333333333333,2.6
"169","hawaii","HI","blue",428825,266827,128815,33183,1376298,0.23,0.02,0.37,0.09,29305,1220,38.3,0.622228182,0.300390602,0.077381216,"Democrat","3/13/2020",2,NA,NA,NA,2,15,2020-03-25,1,TRUE,12,32.7333333333333,2.6
"170","hawaii","HI","blue",428825,266827,128815,33183,1376298,0.23,0.02,0.37,0.09,29305,1220,38.3,0.622228182,0.300390602,0.077381216,"Democrat","3/14/2020",2,NA,NA,NA,2,15,2020-03-25,1,TRUE,12,32.7333333333333,2.6
"171","hawaii","HI","blue",428825,266827,128815,33183,1376298,0.23,0.02,0.37,0.09,29305,1220,38.3,0.622228182,0.300390602,0.077381216,"Democrat","3/15/2020",2,NA,NA,NA,2,15,2020-03-25,1,TRUE,12,32.7333333333333,2.6
"172","hawaii","HI","blue",428825,266827,128815,33183,1376298,0.23,0.02,0.37,0.09,29305,1220,38.3,0.622228182,0.300390602,0.077381216,"Democrat","3/16/2020",7,NA,NA,NA,7,15,2020-03-25,1,TRUE,12,32.7333333333333,2.6
"173","hawaii","HI","blue",428825,266827,128815,33183,1376298,0.23,0.02,0.37,0.09,29305,1220,38.3,0.622228182,0.300390602,0.077381216,"Democrat","3/17/2020",10,NA,NA,NA,10,15,2020-03-25,1,TRUE,12,32.7333333333333,2.6
"174","hawaii","HI","blue",428825,266827,128815,33183,1376298,0.23,0.02,0.37,0.09,29305,1220,38.3,0.622228182,0.300390602,0.077381216,"Democrat","3/18/2020",14,93,NA,NA,107,15,2020-03-25,1,TRUE,12,32.7333333333333,2.6
"175","hawaii","HI","blue",428825,266827,128815,33183,1376298,0.23,0.02,0.37,0.09,29305,1220,38.3,0.622228182,0.300390602,0.077381216,"Democrat","3/19/2020",16,93,NA,NA,109,15,2020-03-25,1,TRUE,12,32.7333333333333,2.6
"176","hawaii","HI","blue",428825,266827,128815,33183,1376298,0.23,0.02,0.37,0.09,29305,1220,38.3,0.622228182,0.300390602,0.077381216,"Democrat","3/20/2020",26,124,NA,NA,150,15,2020-03-25,1,TRUE,12,32.7333333333333,2.6
"177","hawaii","HI","blue",428825,266827,128815,33183,1376298,0.23,0.02,0.37,0.09,29305,1220,38.3,0.622228182,0.300390602,0.077381216,"Democrat","3/21/2020",37,124,NA,NA,161,15,2020-03-25,1,TRUE,12,32.7333333333333,2.6
"178","hawaii","HI","blue",428825,266827,128815,33183,1376298,0.23,0.02,0.37,0.09,29305,1220,38.3,0.622228182,0.300390602,0.077381216,"Democrat","3/22/2020",48,263,NA,NA,311,15,2020-03-25,1,TRUE,12,32.7333333333333,2.6
"179","hawaii","HI","blue",428825,266827,128815,33183,1376298,0.23,0.02,0.37,0.09,29305,1220,38.3,0.622228182,0.300390602,0.077381216,"Democrat","3/23/2020",56,2955,NA,NA,3011,15,2020-03-25,1,TRUE,12,32.7333333333333,2.6
"180","hawaii","HI","blue",428825,266827,128815,33183,1376298,0.23,0.02,0.37,0.09,29305,1220,38.3,0.622228182,0.300390602,0.077381216,"Democrat","3/24/2020",77,3589,NA,4,3666,15,2020-03-25,1,TRUE,12,32.7333333333333,2.6
"181","idaho","ID","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","3/10/2020",0,41,NA,NA,41,16,2020-03-25,1,TRUE,14,28,4
"182","idaho","ID","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","3/11/2020",0,67,NA,NA,67,16,2020-03-25,1,TRUE,14,28,4
"183","idaho","ID","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","3/12/2020",0,93,NA,NA,93,16,2020-03-25,1,TRUE,14,28,4
"184","idaho","ID","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","3/13/2020",0,131,NA,NA,131,16,2020-03-25,1,TRUE,14,28,4
"185","idaho","ID","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","3/14/2020",2,174,NA,NA,176,16,2020-03-25,1,TRUE,14,28,4
"186","idaho","ID","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","3/15/2020",5,174,NA,NA,179,16,2020-03-25,1,TRUE,14,28,4
"187","idaho","ID","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","3/16/2020",5,265,NA,NA,270,16,2020-03-25,1,TRUE,14,28,4
"188","idaho","ID","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","3/17/2020",7,346,NA,NA,353,16,2020-03-25,1,TRUE,14,28,4
"189","idaho","ID","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","3/18/2020",9,459,NA,NA,468,16,2020-03-25,1,TRUE,14,28,4
"190","idaho","ID","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","3/19/2020",11,459,NA,NA,470,16,2020-03-25,1,TRUE,14,28,4
"191","idaho","ID","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","3/20/2020",23,590,NA,NA,613,16,2020-03-25,1,TRUE,14,28,4
"192","idaho","ID","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","3/21/2020",31,880,NA,NA,911,16,2020-03-25,1,TRUE,14,28,4
"193","idaho","ID","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","3/22/2020",42,1175,0,NA,1217,16,2020-03-25,1,TRUE,14,28,4
"194","idaho","ID","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","3/23/2020",47,1309,0,NA,1356,16,2020-03-25,1,TRUE,14,28,4
"195","idaho","ID","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","3/24/2020",50,1887,0,NA,1937,16,2020-03-25,1,TRUE,14,28,4
"196","illinois","IL","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","3/10/2020",19,244,NA,NA,263,17,2020-03-21,1,TRUE,15,47.2666666666667,6.4
"197","illinois","IL","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","3/11/2020",19,244,NA,NA,263,17,2020-03-21,1,TRUE,15,47.2666666666667,6.4
"198","illinois","IL","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","3/12/2020",25,266,NA,NA,291,17,2020-03-21,1,TRUE,15,47.2666666666667,6.4
"199","illinois","IL","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","3/13/2020",32,294,NA,NA,326,17,2020-03-21,1,TRUE,15,47.2666666666667,6.4
"200","illinois","IL","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","3/14/2020",46,316,NA,NA,362,17,2020-03-21,1,TRUE,15,47.2666666666667,6.4
"201","illinois","IL","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","3/15/2020",64,449,NA,NA,513,17,2020-03-21,1,TRUE,15,47.2666666666667,6.4
"202","illinois","IL","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","3/16/2020",93,932,NA,NA,1025,17,2020-03-21,1,TRUE,15,47.2666666666667,6.4
"203","illinois","IL","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","3/17/2020",159,1340,1,NA,1499,17,2020-03-21,1,TRUE,15,47.2666666666667,6.4
"204","illinois","IL","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","3/18/2020",288,1763,1,NA,2051,17,2020-03-21,1,TRUE,15,47.2666666666667,6.4
"205","illinois","IL","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","3/19/2020",422,2725,4,NA,3147,17,2020-03-21,1,TRUE,15,47.2666666666667,6.4
"206","illinois","IL","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","3/20/2020",585,3696,5,NA,4281,17,2020-03-21,1,TRUE,15,47.2666666666667,6.4
"207","illinois","IL","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","3/21/2020",753,5488,6,NA,6241,17,2020-03-21,1,TRUE,15,47.2666666666667,6.4
"208","illinois","IL","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","3/22/2020",1049,7271,9,NA,8320,17,2020-03-21,1,TRUE,15,47.2666666666667,6.4
"209","illinois","IL","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","3/23/2020",1273,8583,12,NA,9856,17,2020-03-21,1,TRUE,15,47.2666666666667,6.4
"210","illinois","IL","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","3/24/2020",1535,9934,16,NA,11469,17,2020-03-21,1,TRUE,15,47.2666666666667,6.4
"211","indiana","IN","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","3/10/2020",6,30,NA,NA,36,18,2020-03-24,1,TRUE,16,37.4666666666667,2.93333333333333
"212","indiana","IN","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","3/11/2020",10,33,NA,NA,43,18,2020-03-24,1,TRUE,16,37.4666666666667,2.93333333333333
"213","indiana","IN","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","3/12/2020",12,52,NA,NA,64,18,2020-03-24,1,TRUE,16,37.4666666666667,2.93333333333333
"214","indiana","IN","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","3/13/2020",12,61,NA,NA,73,18,2020-03-24,1,TRUE,16,37.4666666666667,2.93333333333333
"215","indiana","IN","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","3/14/2020",15,74,0,NA,89,18,2020-03-24,1,TRUE,16,37.4666666666667,2.93333333333333
"216","indiana","IN","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","3/15/2020",19,102,0,NA,121,18,2020-03-24,1,TRUE,16,37.4666666666667,2.93333333333333
